user_id,recency,history_segment,history,mens,womens,zip_code,newbie,channel,promotion,outcome
30293,1,3) $200 - $350,244.12,1,1,Rural,1,Web,Womens E-Mail,0
30294,9,2) $100 - $200,158.43,1,0,Surburban,0,Phone,Womens E-Mail,0
30295,2,3) $200 - $350,216.54,0,1,Rural,0,Web,No E-Mail,0
30296,10,2) $100 - $200,150.07,0,1,Rural,0,Phone,Womens E-Mail,0
30297,7,1) $0 - $100,63.95,1,0,Urban,0,Web,Womens E-Mail,0
30298,5,2) $100 - $200,184.26,0,1,Surburban,1,Web,Womens E-Mail,0
30299,10,1) $0 - $100,35.01,0,1,Urban,0,Phone,Womens E-Mail,0
30300,11,4) $350 - $500,433.84,1,1,Surburban,1,Phone,Womens E-Mail,0
30301,5,2) $100 - $200,183.55,1,0,Surburban,0,Web,Womens E-Mail,0
30302,2,2) $100 - $200,129.88,0,1,Urban,0,Web,No E-Mail,0
30303,1,1) $0 - $100,35.78,1,0,Urban,0,Phone,Womens E-Mail,0
30304,2,2) $100 - $200,186.89,1,0,Surburban,0,Phone,No E-Mail,0
30305,4,5) $500 - $750,688.21,0,1,Urban,1,Multichannel,Mens E-Mail,0
30306,12,3) $200 - $350,217.68,0,1,Urban,0,Web,Mens E-Mail,0
30307,7,5) $500 - $750,538.07,1,0,Surburban,1,Web,No E-Mail,0
30308,10,3) $200 - $350,317.93,0,1,Rural,0,Web,Womens E-Mail,0
30309,1,2) $100 - $200,124.31,0,1,Rural,1,Phone,Mens E-Mail,0
30310,10,1) $0 - $100,32.55,1,0,Surburban,0,Phone,Womens E-Mail,0
30311,10,2) $100 - $200,145.17,0,1,Rural,1,Web,Womens E-Mail,0
30312,6,1) $0 - $100,63.65,0,1,Surburban,0,Phone,Womens E-Mail,0
30313,9,2) $100 - $200,160.66,0,1,Surburban,0,Web,Mens E-Mail,0
30314,2,5) $500 - $750,625.92,0,1,Urban,1,Phone,Mens E-Mail,0
30315,3,5) $500 - $750,588.32,0,1,Surburban,1,Web,Mens E-Mail,0
30316,1,2) $100 - $200,166.15,0,1,Surburban,0,Web,Mens E-Mail,0
30317,3,3) $200 - $350,343.33,1,0,Rural,1,Multichannel,No E-Mail,0
30318,11,2) $100 - $200,124.29,1,0,Rural,0,Web,Mens E-Mail,0
30319,9,3) $200 - $350,218.83,0,1,Surburban,0,Web,Mens E-Mail,0
30320,2,3) $200 - $350,201.61,0,1,Urban,0,Web,Mens E-Mail,0
30321,10,1) $0 - $100,67.67,1,0,Urban,0,Web,Womens E-Mail,0
30322,4,3) $200 - $350,320.57,1,0,Urban,0,Multichannel,No E-Mail,0
30323,6,3) $200 - $350,269.77,1,1,Surburban,0,Web,Womens E-Mail,0
30324,4,1) $0 - $100,52.55,1,0,Urban,1,Web,Mens E-Mail,0
30325,10,3) $200 - $350,288.45,0,1,Rural,1,Phone,No E-Mail,0
30326,2,2) $100 - $200,104.7,0,1,Urban,1,Phone,Womens E-Mail,0
30327,11,2) $100 - $200,163.72,0,1,Surburban,1,Web,Mens E-Mail,0
30328,4,3) $200 - $350,237.54,1,0,Surburban,0,Web,Mens E-Mail,0
30329,3,1) $0 - $100,80.97,0,1,Urban,0,Phone,Womens E-Mail,0
30330,4,1) $0 - $100,36.02,1,0,Surburban,1,Phone,Mens E-Mail,0
30331,2,3) $200 - $350,205.14,1,0,Urban,0,Web,Womens E-Mail,0
30332,3,"7) $1,000 +",1181,0,1,Urban,1,Phone,No E-Mail,0
30333,8,1) $0 - $100,29.99,0,1,Surburban,1,Web,No E-Mail,0
30334,3,3) $200 - $350,230.28,0,1,Urban,1,Phone,No E-Mail,0
30335,12,2) $100 - $200,103.98,0,1,Rural,1,Web,Mens E-Mail,0
30336,9,5) $500 - $750,735.54,1,1,Urban,1,Phone,Womens E-Mail,0
30337,1,5) $500 - $750,577.57,0,1,Rural,1,Phone,Mens E-Mail,0
30338,5,1) $0 - $100,63.46,0,1,Surburban,1,Web,No E-Mail,0
30339,1,3) $200 - $350,307.37,1,0,Urban,0,Multichannel,No E-Mail,0
30340,2,3) $200 - $350,288.03,0,1,Surburban,0,Web,Mens E-Mail,0
30341,7,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0
30342,6,2) $100 - $200,162.87,0,1,Surburban,0,Web,Mens E-Mail,0
30343,10,1) $0 - $100,33.07,1,0,Surburban,0,Web,Mens E-Mail,0
30344,1,2) $100 - $200,132.46,1,0,Rural,1,Phone,Womens E-Mail,0
30345,5,1) $0 - $100,29.99,0,1,Rural,1,Web,No E-Mail,0
30346,7,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0
30347,3,1) $0 - $100,92.49,1,0,Surburban,1,Phone,No E-Mail,0
30348,9,1) $0 - $100,50.32,0,1,Urban,1,Phone,Womens E-Mail,0
30349,4,5) $500 - $750,736.53,1,1,Urban,1,Multichannel,No E-Mail,0
30350,5,5) $500 - $750,501.47,1,0,Surburban,1,Multichannel,No E-Mail,0
30351,2,3) $200 - $350,226.08,1,0,Urban,1,Multichannel,Womens E-Mail,0
30352,10,2) $100 - $200,190.83,0,1,Surburban,0,Phone,No E-Mail,0
30353,10,5) $500 - $750,526.41,0,1,Rural,1,Phone,No E-Mail,0
30354,10,2) $100 - $200,104.71,1,0,Urban,0,Web,Womens E-Mail,0
30355,1,4) $350 - $500,493.07,0,1,Urban,0,Phone,No E-Mail,0
30356,1,3) $200 - $350,300.03,0,1,Urban,0,Phone,No E-Mail,0
30357,4,3) $200 - $350,216.87,0,1,Urban,0,Web,Mens E-Mail,0
30358,5,2) $100 - $200,146.19,1,0,Urban,0,Web,Mens E-Mail,0
30359,11,3) $200 - $350,292.77,1,0,Urban,1,Phone,Womens E-Mail,0
30360,1,3) $200 - $350,298.55,1,0,Urban,1,Phone,Womens E-Mail,0
30361,1,5) $500 - $750,606.17,0,1,Rural,1,Multichannel,No E-Mail,0
30362,1,4) $350 - $500,432.43,0,1,Urban,0,Multichannel,No E-Mail,0
30363,3,2) $100 - $200,100.21,1,0,Surburban,0,Phone,Mens E-Mail,0
30364,6,3) $200 - $350,284.01,0,1,Rural,0,Phone,Womens E-Mail,0
30365,1,3) $200 - $350,255.76,0,1,Rural,0,Web,No E-Mail,0
30366,8,3) $200 - $350,284.83,0,1,Surburban,0,Phone,No E-Mail,0
30367,1,1) $0 - $100,89.96,1,0,Urban,1,Phone,Mens E-Mail,0
30368,8,1) $0 - $100,29.99,0,1,Rural,1,Web,No E-Mail,0
30369,5,1) $0 - $100,82.11,0,1,Rural,1,Phone,Mens E-Mail,0
30370,9,4) $350 - $500,434.25,1,0,Urban,1,Phone,Womens E-Mail,0
30371,10,1) $0 - $100,73.78,1,0,Urban,0,Phone,Mens E-Mail,0
30372,8,4) $350 - $500,369.95,0,1,Surburban,0,Web,Womens E-Mail,0
30373,1,5) $500 - $750,509.07,1,1,Urban,1,Web,Womens E-Mail,0
30374,6,4) $350 - $500,372.52,0,1,Surburban,0,Multichannel,Mens E-Mail,0
30375,10,2) $100 - $200,116.34,0,1,Urban,1,Web,Mens E-Mail,0
30376,2,2) $100 - $200,196.74,0,1,Rural,1,Phone,Womens E-Mail,0
30377,5,4) $350 - $500,396.25,0,1,Surburban,0,Phone,Mens E-Mail,0
30378,1,2) $100 - $200,196.44,1,0,Surburban,0,Web,Mens E-Mail,0
30379,8,1) $0 - $100,62.54,0,1,Surburban,1,Phone,No E-Mail,0
30380,11,1) $0 - $100,65.31,0,1,Rural,0,Web,Mens E-Mail,0
30381,1,3) $200 - $350,338.67,0,1,Urban,1,Multichannel,Womens E-Mail,0
30382,3,3) $200 - $350,214.45,0,1,Urban,0,Web,No E-Mail,0
30383,11,1) $0 - $100,51.75,1,0,Urban,0,Phone,No E-Mail,0
30384,6,5) $500 - $750,505.18,1,0,Urban,1,Web,Mens E-Mail,0
30385,9,3) $200 - $350,286.69,1,0,Rural,0,Phone,Womens E-Mail,0
30386,5,1) $0 - $100,90.56,1,0,Surburban,1,Phone,No E-Mail,0
30387,11,3) $200 - $350,244.99,1,1,Rural,0,Web,No E-Mail,0
30388,6,4) $350 - $500,360.66,0,1,Urban,0,Phone,No E-Mail,0
30389,6,3) $200 - $350,310.04,0,1,Rural,0,Web,No E-Mail,0
30390,8,2) $100 - $200,189.62,1,0,Surburban,1,Web,No E-Mail,0
30391,5,1) $0 - $100,88.5,0,1,Surburban,1,Phone,Mens E-Mail,0
30392,1,3) $200 - $350,331.34,1,1,Urban,1,Web,No E-Mail,0
30393,1,"7) $1,000 +",1030.85,1,0,Rural,1,Phone,No E-Mail,0
30394,5,2) $100 - $200,197.69,1,0,Surburban,1,Web,No E-Mail,0
30395,11,3) $200 - $350,201.5,0,1,Surburban,0,Phone,No E-Mail,0
30396,6,1) $0 - $100,29.99,1,0,Urban,0,Phone,Womens E-Mail,0
30397,10,1) $0 - $100,38.27,1,0,Surburban,0,Phone,Womens E-Mail,0
30398,10,1) $0 - $100,29.99,1,0,Surburban,1,Phone,No E-Mail,0
30399,1,1) $0 - $100,99.78,1,0,Urban,1,Phone,Womens E-Mail,0
30400,12,1) $0 - $100,57.68,0,1,Urban,0,Phone,Womens E-Mail,0
30401,12,4) $350 - $500,402.31,1,1,Rural,0,Web,Womens E-Mail,0
30402,2,2) $100 - $200,115.81,0,1,Surburban,1,Phone,Womens E-Mail,0
30403,6,1) $0 - $100,56.34,1,0,Rural,0,Web,Womens E-Mail,0
30404,10,3) $200 - $350,243.12,1,0,Surburban,0,Phone,Womens E-Mail,0
30405,3,1) $0 - $100,29.99,1,0,Surburban,1,Web,Womens E-Mail,0
30406,2,2) $100 - $200,198.87,0,1,Surburban,0,Phone,No E-Mail,0
30407,1,2) $100 - $200,140.06,0,1,Urban,1,Web,No E-Mail,0
30408,5,5) $500 - $750,515.93,0,1,Surburban,1,Multichannel,Mens E-Mail,0
30409,10,4) $350 - $500,435.66,0,1,Surburban,0,Web,Womens E-Mail,0
30410,2,2) $100 - $200,158.59,1,0,Surburban,1,Phone,No E-Mail,0
30411,5,2) $100 - $200,179.11,0,1,Urban,0,Web,Mens E-Mail,0
30412,2,3) $200 - $350,288.27,0,1,Surburban,0,Web,Mens E-Mail,0
30413,8,3) $200 - $350,232.1,1,0,Surburban,0,Phone,Mens E-Mail,0
30414,10,4) $350 - $500,382.69,1,0,Surburban,0,Phone,Womens E-Mail,0
30415,2,"7) $1,000 +",1361.76,1,1,Surburban,1,Multichannel,Womens E-Mail,0
30416,2,2) $100 - $200,145.27,0,1,Urban,1,Phone,Womens E-Mail,0
30417,10,1) $0 - $100,93.45,0,1,Rural,1,Phone,Womens E-Mail,0
30418,5,1) $0 - $100,76.4,0,1,Urban,0,Web,Mens E-Mail,0
30419,1,3) $200 - $350,316.05,1,0,Surburban,1,Web,Mens E-Mail,0
30420,12,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0
30421,8,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0
30422,3,3) $200 - $350,286.85,1,0,Surburban,0,Multichannel,Womens E-Mail,0
30423,9,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0
30424,1,1) $0 - $100,29.99,0,1,Rural,0,Phone,Mens E-Mail,0
30425,5,2) $100 - $200,147.39,0,1,Surburban,0,Web,Womens E-Mail,0
30426,3,1) $0 - $100,61.43,0,1,Surburban,0,Web,No E-Mail,0
30427,1,4) $350 - $500,448.91,0,1,Rural,0,Multichannel,Mens E-Mail,0
30428,2,3) $200 - $350,275.92,1,0,Surburban,0,Web,Mens E-Mail,0
30429,3,2) $100 - $200,110.77,1,0,Surburban,1,Web,Mens E-Mail,0
30430,11,3) $200 - $350,259.78,1,0,Urban,0,Web,Mens E-Mail,0
30431,9,2) $100 - $200,190.94,0,1,Rural,1,Web,Womens E-Mail,0
30432,1,2) $100 - $200,101.44,0,1,Urban,0,Phone,No E-Mail,0
30433,4,4) $350 - $500,464.58,0,1,Surburban,0,Phone,Mens E-Mail,0
30434,10,5) $500 - $750,635.99,1,1,Surburban,1,Web,No E-Mail,0
30435,9,2) $100 - $200,193.61,0,1,Surburban,0,Web,No E-Mail,0
30436,7,1) $0 - $100,56.34,1,0,Urban,1,Phone,Womens E-Mail,0
30437,1,3) $200 - $350,231.56,0,1,Surburban,1,Phone,Womens E-Mail,0
30438,10,2) $100 - $200,121.31,0,1,Urban,0,Phone,Womens E-Mail,0
30439,8,3) $200 - $350,284.73,1,1,Rural,0,Phone,Womens E-Mail,0
30440,9,2) $100 - $200,175.6,0,1,Urban,0,Web,Mens E-Mail,0
30441,10,2) $100 - $200,114.53,1,0,Surburban,1,Web,Womens E-Mail,0
30442,2,5) $500 - $750,744.47,0,1,Surburban,1,Multichannel,No E-Mail,0
30443,1,3) $200 - $350,220.01,0,1,Surburban,1,Phone,No E-Mail,0
30444,10,3) $200 - $350,224.61,1,0,Surburban,0,Phone,No E-Mail,0
30445,10,2) $100 - $200,156.93,1,0,Urban,0,Web,Mens E-Mail,0
30446,6,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0
30447,10,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0
30448,6,3) $200 - $350,226.8,1,0,Surburban,1,Phone,Mens E-Mail,0
30449,4,"7) $1,000 +",1122.01,1,1,Surburban,1,Web,Womens E-Mail,0
30450,11,3) $200 - $350,264.46,1,0,Urban,0,Web,Womens E-Mail,0
30451,3,3) $200 - $350,315.28,0,1,Urban,0,Web,Womens E-Mail,0
30452,5,2) $100 - $200,133.49,1,0,Urban,0,Phone,No E-Mail,0
30453,2,1) $0 - $100,67.63,1,0,Urban,0,Web,No E-Mail,0
30454,1,3) $200 - $350,300.63,1,1,Surburban,0,Phone,No E-Mail,0
30455,1,2) $100 - $200,149.98,0,1,Rural,0,Phone,Mens E-Mail,0
30456,3,2) $100 - $200,126.93,0,1,Urban,0,Phone,Mens E-Mail,0
30457,2,4) $350 - $500,351.68,0,1,Urban,1,Web,Womens E-Mail,0
30458,9,1) $0 - $100,69.77,0,1,Urban,1,Phone,Mens E-Mail,0
30459,1,1) $0 - $100,29.99,0,1,Rural,1,Web,Mens E-Mail,0
30460,6,"6) $750 - $1,000",925.06,0,1,Surburban,1,Multichannel,No E-Mail,0
30461,2,3) $200 - $350,280.99,0,1,Surburban,1,Web,Mens E-Mail,0
30462,3,3) $200 - $350,200.76,0,1,Urban,0,Phone,Mens E-Mail,0
30463,2,1) $0 - $100,83.98,0,1,Surburban,1,Web,Mens E-Mail,0
30464,3,1) $0 - $100,65.24,0,1,Rural,0,Phone,No E-Mail,0
30465,1,3) $200 - $350,227.47,1,1,Urban,0,Phone,Womens E-Mail,0
30466,1,3) $200 - $350,280.03,1,0,Surburban,1,Phone,No E-Mail,0
30467,3,2) $100 - $200,122.72,1,0,Surburban,1,Phone,No E-Mail,0
30468,1,3) $200 - $350,298.26,1,0,Surburban,1,Phone,Womens E-Mail,0
30469,5,1) $0 - $100,54.56,1,0,Rural,1,Phone,Womens E-Mail,0
30470,2,5) $500 - $750,549.5,1,1,Urban,1,Web,Mens E-Mail,0
30471,7,3) $200 - $350,289.15,1,1,Urban,0,Multichannel,No E-Mail,0
30472,5,2) $100 - $200,155.85,1,0,Surburban,1,Web,Womens E-Mail,0
30473,3,3) $200 - $350,277.17,1,0,Urban,1,Multichannel,Womens E-Mail,0
30474,4,1) $0 - $100,29.99,1,0,Urban,0,Web,Womens E-Mail,0
30475,7,3) $200 - $350,277.3,0,1,Rural,1,Phone,Womens E-Mail,0
30476,1,3) $200 - $350,217.09,1,0,Surburban,1,Phone,No E-Mail,0
30477,9,3) $200 - $350,342.06,0,1,Surburban,0,Multichannel,Womens E-Mail,0
30478,3,2) $100 - $200,166.18,1,0,Urban,1,Web,No E-Mail,0
30479,7,3) $200 - $350,253.75,1,1,Surburban,1,Phone,Womens E-Mail,0
30480,2,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0
30481,1,3) $200 - $350,286.29,0,1,Urban,0,Multichannel,Womens E-Mail,0
30482,7,1) $0 - $100,48.63,1,0,Rural,0,Phone,Womens E-Mail,0
30483,11,3) $200 - $350,288,1,1,Surburban,0,Phone,Womens E-Mail,0
30484,1,2) $100 - $200,119.6,0,1,Surburban,1,Phone,No E-Mail,0
30485,3,1) $0 - $100,63.57,0,1,Rural,1,Web,Mens E-Mail,0
30486,8,2) $100 - $200,154.55,1,0,Surburban,0,Web,Womens E-Mail,0
30487,5,3) $200 - $350,318.87,1,0,Surburban,1,Multichannel,No E-Mail,0
30488,9,4) $350 - $500,445.79,0,1,Urban,0,Multichannel,No E-Mail,0
30489,10,1) $0 - $100,36.57,1,0,Surburban,1,Web,No E-Mail,0
30490,1,1) $0 - $100,71.29,1,0,Urban,0,Phone,Womens E-Mail,0
30491,8,1) $0 - $100,29.99,1,0,Surburban,1,Phone,No E-Mail,0
30492,4,4) $350 - $500,402.95,1,0,Surburban,0,Multichannel,Womens E-Mail,0
30493,1,3) $200 - $350,203.25,0,1,Urban,0,Multichannel,Mens E-Mail,0
30494,2,1) $0 - $100,29.99,1,0,Rural,1,Phone,Womens E-Mail,0
30495,3,1) $0 - $100,29.99,0,1,Urban,1,Web,No E-Mail,0
30496,7,2) $100 - $200,194.81,1,0,Surburban,0,Phone,No E-Mail,0
30497,11,3) $200 - $350,209.43,1,1,Surburban,0,Phone,No E-Mail,0
30498,4,1) $0 - $100,88.6,0,1,Rural,0,Web,Womens E-Mail,0
30499,1,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0
30500,9,3) $200 - $350,210.76,1,0,Rural,1,Phone,Mens E-Mail,0
30501,2,5) $500 - $750,575.2,1,1,Urban,1,Multichannel,Mens E-Mail,0
30502,6,2) $100 - $200,128.46,1,0,Urban,1,Phone,Womens E-Mail,0
30503,9,1) $0 - $100,29.99,0,1,Surburban,1,Web,Mens E-Mail,0
30504,4,2) $100 - $200,188.07,1,0,Surburban,0,Web,No E-Mail,0
30505,1,3) $200 - $350,251.13,0,1,Rural,0,Phone,Womens E-Mail,0
30506,3,2) $100 - $200,107.49,1,0,Surburban,1,Web,No E-Mail,0
30507,5,1) $0 - $100,43.45,0,1,Urban,0,Web,Mens E-Mail,0
30508,6,1) $0 - $100,36.56,0,1,Urban,1,Web,Mens E-Mail,0
30509,9,3) $200 - $350,225.88,1,0,Urban,0,Web,Womens E-Mail,0
30510,1,1) $0 - $100,29.99,0,1,Urban,1,Web,No E-Mail,0
30511,12,1) $0 - $100,57.96,0,1,Surburban,1,Phone,Mens E-Mail,0
30512,1,2) $100 - $200,130.3,0,1,Urban,0,Web,Mens E-Mail,0
30513,9,1) $0 - $100,61.34,0,1,Urban,0,Web,Womens E-Mail,0
30514,10,2) $100 - $200,112.28,0,1,Rural,1,Phone,Womens E-Mail,0
30515,1,3) $200 - $350,206.73,1,0,Surburban,1,Phone,Mens E-Mail,0
30516,5,2) $100 - $200,134.96,1,0,Rural,0,Web,Womens E-Mail,0
30517,4,1) $0 - $100,47.48,0,1,Urban,1,Web,Womens E-Mail,0
30518,5,2) $100 - $200,105.44,0,1,Urban,1,Web,Mens E-Mail,0
30519,9,2) $100 - $200,181.1,1,0,Urban,0,Web,No E-Mail,0
30520,12,2) $100 - $200,126.82,0,1,Surburban,0,Web,Mens E-Mail,0
30521,4,3) $200 - $350,256.92,0,1,Urban,0,Phone,Mens E-Mail,0
30522,9,2) $100 - $200,104.08,1,0,Urban,1,Phone,Womens E-Mail,0
30523,9,2) $100 - $200,105.61,1,0,Surburban,1,Phone,Mens E-Mail,0
30524,5,2) $100 - $200,123.6,1,0,Urban,1,Phone,Mens E-Mail,0
30525,11,2) $100 - $200,148.45,0,1,Urban,0,Phone,Mens E-Mail,0
30526,6,3) $200 - $350,315.93,0,1,Surburban,0,Multichannel,Mens E-Mail,0
30527,5,5) $500 - $750,648.53,1,0,Urban,1,Web,Mens E-Mail,0
30528,8,1) $0 - $100,46.04,0,1,Rural,0,Phone,Womens E-Mail,0
30529,9,4) $350 - $500,359.59,0,1,Surburban,0,Web,Mens E-Mail,0
30530,11,4) $350 - $500,367.26,1,0,Surburban,1,Phone,No E-Mail,0
30531,7,2) $100 - $200,141.68,0,1,Urban,1,Phone,No E-Mail,0
30532,5,2) $100 - $200,193.4,0,1,Urban,0,Web,Mens E-Mail,0
30533,9,5) $500 - $750,655.29,0,1,Urban,1,Multichannel,Mens E-Mail,0
30534,4,4) $350 - $500,489.45,1,0,Surburban,1,Phone,Womens E-Mail,0
30535,9,1) $0 - $100,62.88,1,0,Urban,1,Web,No E-Mail,0
30536,6,1) $0 - $100,51.2,1,0,Rural,0,Phone,No E-Mail,0
30537,2,1) $0 - $100,81.85,0,1,Surburban,1,Phone,Womens E-Mail,0
30538,8,5) $500 - $750,614.21,1,1,Rural,1,Multichannel,Womens E-Mail,0
30539,10,4) $350 - $500,384.04,1,1,Urban,0,Multichannel,No E-Mail,0
30540,10,2) $100 - $200,110.47,1,0,Urban,0,Phone,No E-Mail,0
30541,10,2) $100 - $200,145.05,1,0,Surburban,1,Phone,Mens E-Mail,0
30542,1,1) $0 - $100,35.87,0,1,Surburban,1,Phone,Womens E-Mail,0
30543,11,4) $350 - $500,372.6,0,1,Surburban,1,Phone,No E-Mail,0
30544,9,1) $0 - $100,90.68,0,1,Urban,0,Phone,Womens E-Mail,0
30545,3,4) $350 - $500,394.19,1,0,Urban,0,Phone,No E-Mail,0
30546,6,1) $0 - $100,35.47,0,1,Surburban,0,Web,Mens E-Mail,0
30547,5,3) $200 - $350,205.73,1,1,Urban,1,Multichannel,No E-Mail,0
30548,2,2) $100 - $200,123.38,0,1,Urban,0,Web,No E-Mail,0
30549,2,2) $100 - $200,119.13,0,1,Rural,1,Phone,Mens E-Mail,0
30550,1,1) $0 - $100,29.99,1,0,Rural,0,Phone,No E-Mail,0
30551,11,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0
30552,4,5) $500 - $750,501.16,0,1,Urban,1,Web,Mens E-Mail,0
30553,6,3) $200 - $350,287.96,1,0,Urban,1,Phone,No E-Mail,0
30554,12,1) $0 - $100,60.88,0,1,Rural,0,Web,No E-Mail,0
30555,6,1) $0 - $100,29.99,1,0,Surburban,0,Web,Womens E-Mail,0
30556,7,2) $100 - $200,179.24,0,1,Urban,0,Web,Mens E-Mail,0
30557,1,2) $100 - $200,149.08,1,0,Surburban,1,Web,Mens E-Mail,0
30558,2,3) $200 - $350,314.96,1,1,Urban,0,Web,Womens E-Mail,0
30559,3,1) $0 - $100,29.99,0,1,Surburban,1,Web,Mens E-Mail,0
30560,8,1) $0 - $100,77.74,0,1,Urban,0,Web,Womens E-Mail,0
30561,1,5) $500 - $750,670.63,1,1,Surburban,1,Multichannel,Mens E-Mail,0
30562,8,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0
30563,2,4) $350 - $500,452,1,0,Urban,0,Multichannel,No E-Mail,0
30564,8,1) $0 - $100,68.53,1,0,Rural,0,Phone,No E-Mail,0
30565,1,4) $350 - $500,497.14,1,1,Urban,0,Multichannel,Womens E-Mail,0
30566,2,2) $100 - $200,170.46,1,0,Urban,1,Web,Womens E-Mail,0
30567,12,2) $100 - $200,195.33,1,0,Urban,0,Web,Mens E-Mail,0
30568,10,5) $500 - $750,723.63,1,1,Urban,1,Web,Womens E-Mail,0
30569,12,2) $100 - $200,185.69,1,0,Urban,0,Web,No E-Mail,0
30570,10,3) $200 - $350,332.17,1,0,Surburban,0,Web,Mens E-Mail,0
30571,1,3) $200 - $350,227.93,1,0,Urban,1,Phone,Mens E-Mail,0
30572,5,2) $100 - $200,144.89,1,0,Urban,0,Web,Mens E-Mail,0
30573,5,2) $100 - $200,131.7,0,1,Surburban,0,Web,No E-Mail,0
30574,7,1) $0 - $100,91.1,0,1,Urban,1,Web,Mens E-Mail,0
30575,4,1) $0 - $100,33.18,1,0,Urban,0,Web,No E-Mail,0
30576,1,3) $200 - $350,301.34,1,0,Urban,0,Web,Womens E-Mail,0
30577,2,3) $200 - $350,297.76,1,0,Urban,0,Web,Mens E-Mail,0
30578,10,3) $200 - $350,244.37,1,0,Surburban,0,Phone,Mens E-Mail,0
30579,9,5) $500 - $750,618.26,1,1,Surburban,1,Phone,Womens E-Mail,0
30580,9,1) $0 - $100,35.49,1,0,Surburban,1,Web,Mens E-Mail,0
30581,12,1) $0 - $100,85.8,0,1,Surburban,1,Phone,Womens E-Mail,0
30582,8,1) $0 - $100,47.51,1,0,Rural,0,Web,Womens E-Mail,0
30583,1,4) $350 - $500,409.89,1,0,Surburban,1,Multichannel,Mens E-Mail,0
30584,2,5) $500 - $750,593.02,1,0,Surburban,1,Web,No E-Mail,0
30585,1,1) $0 - $100,29.99,1,0,Rural,0,Phone,Womens E-Mail,0
30586,4,2) $100 - $200,140.62,1,0,Surburban,1,Phone,Mens E-Mail,0
30587,4,1) $0 - $100,56.4,1,0,Urban,1,Web,Womens E-Mail,0
30588,6,2) $100 - $200,109.59,0,1,Rural,1,Web,Mens E-Mail,0
30589,5,1) $0 - $100,74.2,0,1,Rural,1,Web,No E-Mail,0
30590,3,3) $200 - $350,250.12,0,1,Surburban,1,Phone,Mens E-Mail,0
30591,10,3) $200 - $350,301.89,1,1,Urban,0,Phone,Mens E-Mail,0
30592,1,"7) $1,000 +",1481.74,1,1,Surburban,1,Phone,No E-Mail,0
30593,8,1) $0 - $100,50.46,1,0,Urban,1,Phone,Mens E-Mail,0
30594,10,2) $100 - $200,142.43,1,0,Surburban,0,Web,No E-Mail,0
30595,9,1) $0 - $100,49.91,0,1,Surburban,1,Web,Womens E-Mail,0
30596,10,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Mens E-Mail,0
30597,10,3) $200 - $350,202.6,0,1,Urban,1,Phone,No E-Mail,0
30598,5,"6) $750 - $1,000",901.75,0,1,Urban,1,Phone,No E-Mail,0
30599,3,2) $100 - $200,185.95,1,0,Urban,0,Phone,Womens E-Mail,0
30600,2,5) $500 - $750,601.93,1,0,Rural,1,Web,Womens E-Mail,0
30601,10,1) $0 - $100,34.24,1,0,Surburban,1,Web,Mens E-Mail,0
30602,2,2) $100 - $200,144.84,1,0,Urban,0,Phone,Mens E-Mail,0
30603,5,5) $500 - $750,556.33,1,0,Rural,1,Multichannel,No E-Mail,0
30604,2,1) $0 - $100,52.96,0,1,Rural,1,Phone,No E-Mail,0
30605,4,1) $0 - $100,65.04,1,0,Surburban,0,Phone,Womens E-Mail,0
30606,9,3) $200 - $350,324.93,1,0,Surburban,0,Phone,Womens E-Mail,0
30607,6,1) $0 - $100,33.73,0,1,Surburban,1,Phone,No E-Mail,0
30608,10,2) $100 - $200,195.24,1,0,Surburban,0,Web,No E-Mail,0
30609,2,3) $200 - $350,337.96,1,1,Surburban,1,Phone,Mens E-Mail,0
30610,6,5) $500 - $750,741.58,1,0,Surburban,1,Multichannel,Womens E-Mail,0
30611,2,3) $200 - $350,247.64,0,1,Surburban,1,Multichannel,Womens E-Mail,0
30612,12,1) $0 - $100,30.44,1,0,Urban,0,Phone,Womens E-Mail,0
30613,10,2) $100 - $200,158.99,0,1,Urban,0,Web,Womens E-Mail,0
30614,9,2) $100 - $200,189.63,0,1,Urban,0,Web,Womens E-Mail,0
30615,10,3) $200 - $350,349.82,1,0,Rural,1,Phone,Womens E-Mail,0
30616,12,1) $0 - $100,82.59,1,0,Surburban,0,Web,No E-Mail,0
30617,9,1) $0 - $100,78.85,1,0,Rural,0,Web,Womens E-Mail,0
30618,1,2) $100 - $200,169.88,0,1,Urban,1,Phone,Mens E-Mail,0
30619,7,3) $200 - $350,260.49,1,1,Rural,0,Web,No E-Mail,0
30620,2,1) $0 - $100,88.25,1,0,Urban,1,Web,No E-Mail,0
